Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-12-24,175.321533203125,175.8756007145832,175.09991400249268,175.355636468813,48539600
2015-12-28,174.92092895507812,174.9635385301302,173.83837781308856,174.62258389019897,65899900
2015-12-29,176.7876434326172,177.12007870294087,175.99491817514675,176.0290084307717,92640700
2015-12-30,175.53463745117188,176.62572086834837,175.38973108486047,176.54047570859566,63317700
2015-12-31,173.7786865234375,175.50053720106277,173.7786865234375,174.85271824620844,114877900
2016-01-04,171.34930419921875,171.35782350951501,169.2779672181348,170.89753362848558,222353500
2016-01-05,171.63912963867188,172.09941955405537,170.5224885972323,171.67321988898186,110845800
2016-01-06,169.4740753173828,170.53104237618894,168.4341468838848,169.06491419147315,152112600
2016-01-07,165.40811157226562,168.29774511235541,165.016002112566,166.49918179936492,213436100
2016-01-08,163.59251403808594,166.94245090938597,163.3027013233614,166.37986410556695,209817200
2016-01-11,163.7544708251953,164.86259279248173,161.80248166496145,164.52162518361743,187941300
2016-01-12,165.07569885253906,165.8343339266191,162.92764835929586,165.2120859011924,172330500
2016-01-13,160.9586181640625,166.09858671585536,160.57504094505728,165.74909975798107,221168900
2016-01-14,163.60104370117188,164.73473669334837,159.9613068914627,161.5723415631692,240795600
2016-01-15,160.08914184570312,160.89891873818553,158.1371527888104,159.20265212275666,324846400
2016-01-19,160.30227661132812,162.0496985007417,158.7168127369871,161.92184375546682,195244400
2016-01-20,158.24794006347656,159.8248841227877,154.3013397693472,157.71945660875025,286547800
2016-01-21,159.13442993164062,160.9926541920666,157.38700873750363,158.72528190296927,195772900
2016-01-22,162.399169921875,162.60373749471694,161.00123514558555,161.76838955691338,168319600
2016-01-25,159.9442596435547,162.0837779467476,159.74821137835497,161.88772968154788,130371700
2016-01-26,162.12640380859375,162.40769724170408,160.26817889521655,160.60913353781862,141036800
2016-01-27,160.36195373535156,163.28567835402072,159.44987984724563,161.59793065288397,185681700
2016-01-28,161.19725036621094,162.1263625866653,159.53507414462229,161.92179505575135,143798800
2016-01-29,165.12681579589844,165.2632028239457,161.85360516226137,161.972940560157,210529300
2016-02-01,165.0671844482422,165.85992287381688,163.52434318683234,164.1125010172231,136061600
2016-02-02,162.09231567382812,163.63515691271317,161.56381906229873,163.6266375988414,182564900
2016-02-03,163.06402587890625,163.47317399437188,159.4839506037679,163.15779034355296,205054900
2016-02-04,163.31976318359375,164.30001748867417,161.92182840589905,162.5611280848433,139531800
2016-02-05,160.20851135253906,163.37943908584782,159.5692116160911,162.79981356796316,180788300
2016-02-08,158.0519256591797,158.64860275290084,155.81864296271547,158.35027070933285,191526700
2016-02-09,158.0604705810547,159.34760245596118,156.1596228864487,156.2960099604207,184513100
2016-02-10,157.92405700683594,160.5409166752713,157.7961892795048,158.89579190426616,148214100
2016-02-11,155.86976623535156,156.92674625123752,154.36101554486052,155.4265148730015,219058900
2016-02-12,159.0833282470703,159.1003668729081,156.80742306560654,157.6598225945406,127632400
2016-02-16,161.7683868408203,161.79395778699623,159.93573299642674,160.90746797086635,120250700
2016-02-17,164.4108428955078,164.785900809425,162.8168467613598,162.94471450833302,136009500
2016-02-18,163.73739624023438,164.7432342871543,163.42201262700698,164.68356008649909,102343000
2016-02-19,163.6606903076172,163.8141159616207,162.33946859183806,162.95319722101826,114793000
2016-02-22,166.03038024902344,166.17528660906305,165.18650002770306,165.25469355123667,103640300
2016-02-23,163.93345642089844,165.63825519562533,163.81410802034839,165.36548114850945,111455300
2016-02-24,164.68356323242188,164.96485659820732,161.37626236967816,162.4929035145162,150812200
2016-02-25,166.67819213867188,166.68672445786686,164.36819678246508,165.13535112813568,110728300
2016-02-26,166.29461669921875,167.6499287937699,166.13265871183512,167.55617733432072,129833700
2016-02-29,164.9904327392578,167.26633767242438,164.7943845108352,166.31165446627955,125918100
2016-03-01,168.868896484375,168.95414165266715,165.749110619729,166.22645234635726,141799700
2016-03-02,169.62750244140625,169.67864433093808,168.13580329933356,168.55348374148429,102415000
2016-03-03,170.29237365722656,170.30942528932925,168.86886803138515,169.4484934570327,95172200
2016-03-04,170.84645080566406,171.6306699074241,169.65309653183112,170.48844452351418,129293600
2016-03-07,170.98281860351562,171.3919797426623,169.84060635487992,169.9173191910007,100219000
2016-03-08,169.1160430908203,170.41169387684732,168.95409812332724,169.90026201861946,123974900
2016-03-09,169.95143127441406,170.3009052148483,169.14164127361622,169.93437964108534,94801200
2016-03-10,170.0878143310547,171.39199771478718,168.2466410381682,170.445833616996,156838700
2016-03-11,172.83248901367188,172.8751115828557,170.07072342007424,171.55388997764868,137964500
2016-03-14,172.61097717285156,173.07126738907954,171.98872889698725,172.32116433276025,73612000
2016-03-15,172.32962036132812,172.6364847283144,171.3749370002976,171.6391787872553,93169100
2016-03-16,173.32688903808594,173.73605011049054,171.80109985114746,171.84372242201243,129303200
2016-03-17,174.42654418945312,174.9379761744687,172.8410803233906,173.24170919860867,134278500
2016-03-18,175.11192321777344,175.4546362954491,174.61498010357766,174.93199035411092,138372400
2016-03-21,175.36041259765625,175.5917511477392,174.61500435964956,174.8463429097325,72926700
2016-03-22,175.2661590576172,175.84021071506817,174.4179395232297,174.580719754775,97471900
2016-03-23,174.10951232910156,175.06911961822027,173.93814267861424,174.88062346161928,81052500
2016-03-24,174.0323944091797,174.06667356946406,172.85002485275044,173.07278709992255,84360900
2016-03-28,174.13516235351562,174.6663715026586,173.68106167950668,174.45217257817646,62408200
2016-03-29,175.7459716796875,175.8573593308033,173.41548577445286,173.72393282290062,92922900
2016-03-30,176.51710510253906,177.24537381510726,176.14867604610097,176.7570069224049,86365300
2016-03-31,176.08872985839844,176.85127782862025,175.9259365152606,176.42287979875024,94584100
2016-04-01,177.28822326660156,177.4767194287903,174.76924098432445,175.08626438818865,114423500
2016-04-04,176.71414184570312,177.41672070924983,176.40569482062577,177.21108500130927,63497000
2016-04-05,174.94912719726562,176.7226876107149,174.6920858561911,175.36038549878543,99662200
2016-04-06,176.85983276367188,176.91981476039405,174.76924838445458,174.94918130095138,91839800
2016-04-07,174.74351501464844,176.12295688784425,174.0066700437426,175.76310419140196,113859000
2016-04-08,175.21473693847656,176.37141647047082,174.67495141372376,175.93444225570292,95040600
2016-04-11,174.8035430908203,176.55997770159357,174.7092949973543,175.8573986278159,83757500
2016-04-12,176.43141174316406,176.71415596154267,174.52932378219364,174.97486131482069,115350600
2016-04-13,178.2135772705078,178.29926210443284,177.21969072112609,177.35678122593808,96336400
2016-04-14,178.22213745117188,178.72765704474014,177.87086101494498,178.27355619484229,65212900
2016-04-15,178.02505493164062,178.35920481696823,177.699468298979,178.2221143323035,75761600
2016-04-18,179.27597045898438,179.3102365409719,177.35674302599924,178.02504275092846,82531000
2016-04-19,179.84144592285156,180.09848729578272,179.01892921787265,179.7043685211333,88316100
2016-04-20,180.01280212402344,180.71536787904174,179.4044713559266,179.884274910313,81100300
2016-04-21,179.04466247558594,180.1413603177146,178.770481478219,180.0299726533256,85695000
2016-04-22,179.04466247558594,179.31883039928334,178.13646080072965,178.68480972179398,99251700
2016-04-25,178.73622131347656,178.77906372994357,177.8194432810282,178.43633747187738,66166500
2016-04-26,179.00177001953125,179.51585270904462,178.52196648194058,179.10458132796757,75864200
2016-04-27,179.3701629638672,179.76428161614254,178.25632607612417,178.61617865702638,77329400
2016-04-28,177.74227905273438,179.72147518052773,177.3224574945151,178.60765114359296,97216200
2016-04-29,176.78274536132812,177.46818487343063,175.66890778837046,177.11689532584828,142424100
2016-05-02,178.18783569335938,178.3677555023455,176.85123624622204,177.288197427427,62188000
2016-05-03,176.63705444335938,177.18540332299136,175.88306983123965,176.94550150525666,106422100
2016-05-04,175.65171813964844,176.37143661273535,175.14621170960396,175.63459163513912,92243800
2016-05-05,175.61749267578125,176.48285200568557,175.1890946379467,176.12299922274505,67619200
2016-05-06,176.2600555419922,176.3028979521993,174.68355420624835,174.83777119459222,89315000
2016-05-09,176.40573120117188,176.84269246278572,175.9516303586115,176.13156327437585,74374900
2016-05-10,178.59912109375,178.61626067413835,177.04832244717127,177.11686769505536,77472200
2016-05-11,176.9283447265625,178.67620252495854,176.9283447265625,178.13643002436106,81727000
2016-05-12,176.9797821044922,177.7766091937693,175.96019275866956,177.6052395324747,89586300
2016-05-13,175.43751525878906,177.23679179088904,175.11194172269205,176.6798797123981,96474600
2016-05-16,177.16827392578125,177.64807758882606,175.54893002617038,175.60891202088564,77486800
2016-05-17,175.51461791992188,177.18536704913006,174.98339565483235,176.8940596263278,114924900
2016-05-18,175.56600952148438,176.7569550181244,174.46931207452084,175.16331449774538,120062100
2016-05-19,174.9576873779297,175.24899479165794,173.74103899677158,174.83773649735537,115430500
2016-05-20,176.06295776367188,176.5856036774641,175.52317227479946,175.57457792637487,104990400
2016-05-23,175.8230438232422,176.36281620104492,175.63454773141763,176.0800720633081,58682600
2016-05-24,178.10211181640625,178.41913510453523,176.61985896729078,176.64556179150875,93537800
2016-05-25,179.31024169921875,179.73007638923065,178.10215636414455,178.78759568661934,76621400
2016-05-26,179.3616180419922,179.67864135759578,179.04460780005414,179.44730284592086,55280700
2016-05-27,180.13275146484375,180.14131471621766,179.47301504639802,179.52442070197395,64211200
2016-05-31,179.7900390625,180.51832076866415,179.22455066056082,180.4069331239487,109879400
2016-06-01,180.1584930419922,180.33841287520602,178.9761104147681,179.17316982808245,69936200
2016-06-02,180.7068634033203,180.72398991178576,179.27601552621883,179.75581923666357,63044700
2016-06-03,180.1670379638672,180.5183274150057,178.9503893739007,180.1413351331661,101757100
2016-06-06,181.0838165283203,181.44366923317557,180.36409804494207,180.52689135578157,64887000
2016-06-07,181.3665771484375,181.9320656652741,181.21236013857472,181.23806297355185,60974800
2016-06-08,181.95774841308594,182.08627564745277,181.37513345302875,181.50364761372714,66170900
2016-06-09,181.70928955078125,181.82924046275278,180.94674166603315,181.22090957611,73786900
2016-06-10,179.9871368408203,180.6639999090215,179.43877486580186,180.32128674830403,113829200
2016-06-13,178.59912109375,180.24416782196073,178.51344933914683,179.37880858055377,117751200
2016-06-14,178.24778747558594,178.8475549776816,177.2881803900985,178.21352139696108,125059300
2016-06-15,177.99937438964844,179.3788165143634,177.8108782180474,178.24783948475718,109124500
2016-06-16,178.53057861328125,178.70194827248255,176.14868677548108,177.9993692760317,149533100
2016-06-17,177.86572265625,178.4513675631677,177.20255510087372,178.42553106090128,117055700
2016-06-20,179.0111083984375,180.52690612849364,178.92497800194366,179.84652330614466,82789600
2016-06-21,179.51930236816406,179.93269949509863,178.95087310509294,179.3987276585724,72461700
2016-06-22,179.22647094726562,180.4322179826107,179.08004660429216,179.70014883437165,95560500
2016-06-23,181.56040954589844,181.61208252837645,180.23408814289908,180.69915812685494,102731400
2016-06-24,175.04071044921875,181.5948330498488,174.59285611528816,175.37659791425386,333444400
2016-06-27,171.9058074951172,173.6283105235586,171.08760804328335,173.6196895977571,230775800
2016-06-28,175.0063018798828,175.03213837350734,173.214897185871,173.52494825102025,159382400
2016-06-29,177.98623657226562,178.2187650132207,176.31540657435534,176.41875254811313,137328600
2016-06-30,180.4149932861328,180.4666662828468,177.9001400266789,178.45996148828098,165021900
2016-07-01,180.7938995361328,181.28481916174528,180.25130692711988,180.41494680232404,106055300
2016-07-05,179.49343872070312,180.07047568230476,178.89056526392946,179.95850877545547,109803700
2016-07-06,180.5699920654297,180.69056674937715,178.33073291594255,178.99390024848105,96021500
2016-07-07,180.45803833007812,181.42263587202635,179.68291718267773,180.75086070650443,85593800
2016-07-08,183.1451416015625,183.39491191686867,181.53460536661555,181.7671469708112,133971000
2016-07-11,183.79107666015625,184.36812676691395,183.4035160885691,183.61022119285494,73633900
2016-07-12,185.12603759765625,185.42748092865776,183.81693142372148,184.7643134854487,101275600
2016-07-13,185.10015869140625,185.55662090520633,184.60925220218815,185.54801312176534,87324100
2016-07-14,186.1337127685547,186.6074038307917,185.73754434679864,186.37486219266478,91230900
2016-07-15,185.8839111328125,186.90018158558294,185.43605667721891,186.7020974220464,107155400
2016-07-18,186.38348388671875,186.5471238126788,185.7461528965739,186.0045310353709,58725900
2016-07-19,186.1939239501953,186.22836822047904,185.71162531631026,185.96138241541067,54345700
2016-07-20,186.96908569335938,187.21023506294574,186.19396459706812,186.19396459706812,58159500
2016-07-21,186.26287841796875,187.0810647710099,185.81502392744866,186.8571440965778,67777300
2016-07-22,187.0983123779297,187.14998537404384,186.1164860267892,186.38347193448377,62787500
2016-07-25,186.5901641845703,186.94328051406265,186.0045193722333,186.89160751787495,55873100
2016-07-26,186.67625427246094,187.03797830927758,185.8236105946154,186.48677789960638,70080500
2016-07-27,186.47816467285156,187.12410325009566,185.70303049516625,187.05520155819116,84083900
2016-07-28,186.69351196289062,186.9863343512481,185.81503165616178,186.28010173522034,65035700
2016-07-29,186.99493408203125,187.3566581594204,186.14230345020533,186.4265180413659,79519400
2016-08-01,186.8399200439453,187.45140130699411,186.38345775744762,187.05523293914823,73311400
2016-08-02,185.64279174804688,186.74519278473673,184.79876882906865,186.59016065744697,92295500
2016-08-03,186.185302734375,186.24559663434215,185.28099936808488,185.5824294429642,53993600
2016-08-04,186.38348388671875,186.7021428109622,184.52317705737,186.29735345990042,46585500
2016-08-05,187.90789794921875,187.9509631644643,186.38349183446314,186.38349183446314,71892200
2016-08-08,187.7958984375,188.20068770727,187.52891256630178,188.09732858751346,39906500
2016-08-09,187.90789794921875,188.40742553441828,187.58063122500144,187.8648458756318,51251700
2016-08-10,187.44277954101562,188.0973259626143,187.08966326522395,188.01981648012008,57941100
2016-08-11,188.31265258789062,188.5624229052557,187.70977911061388,187.9767649975753,72504300
2016-08-12,188.1490478515625,188.36436077162708,187.74425851050847,188.0026235012598,61313500
2016-08-15,188.69155883789062,189.0446750523496,188.51070341015026,188.519311192825,49813500
2016-08-16,187.7183837890625,188.33847278226366,187.7183837890625,188.26958422652856,53213600
2016-08-17,188.07150268554688,188.20930609188002,186.90882094145834,187.7528438073506,75134300
2016-08-18,188.49349975585938,188.52794403278932,187.9336915495786,188.04564530584196,52989300
2016-08-19,188.2178955078125,188.39876410368018,187.52890482670006,188.0198113440754,75443000
2016-08-22,188.2092742919922,188.44181585818208,187.6064009182165,187.97673272580232,61368800
2016-08-23,188.58824157714844,189.13083422624322,188.52794766429128,188.82939094526725,53399200
2016-08-24,187.6236572265625,188.53658177566757,187.20163923201233,188.44184357859123,71728900
2016-08-25,187.4944305419922,187.91644846661848,187.08103354218,187.23605248898943,69224800
2016-08-26,187.14134216308594,188.7174340651806,186.2456463398954,187.68393484098976,122506300
2016-08-29,188.06289672851562,188.3298826173458,187.23608942413733,187.27054684688358,70502200
2016-08-30,187.7528533935547,188.26098869598914,187.19304509652105,187.97677408403678,58114500
2016-08-31,187.21888732910156,187.5375462333296,186.43514517591976,187.41697152835218,85269500
2016-09-01,187.22747802734375,187.5203004067564,186.05617536803706,187.210249316303,97844200
2016-09-02,188.07150268554688,188.50212847409585,187.49446570588998,188.08873139675256,79293900
2016-09-06,188.6399688720703,188.717478375211,187.63230590626526,188.35575421889575,56702100
2016-09-07,188.6226806640625,188.8035492560018,188.01119947660814,188.47626949042336,76554900
2016-09-08,188.19207763671875,188.56242264903594,187.8820265428754,188.28681583599464,74102900
2016-09-09,183.68775939941406,186.91745323704674,183.66192290004562,186.8657802383099,221589100
2016-09-12,186.32315063476562,186.72793990039366,182.85230806139288,182.92120975997375,168110900
2016-09-13,183.6446990966797,185.29830080876096,183.01598902580827,185.03131488037684,182828800
2016-09-14,183.57574462890625,184.9106870288657,183.0159364329496,183.69631930841942,134185500
2016-09-15,185.41024780273438,185.79780840361303,183.2312822542862,183.41215087691322,134427900
2016-09-16,184.6934814453125,184.97048040557164,184.00101046073942,184.7886981868969,155236400
2016-09-19,184.72817993164062,186.0006162998426,184.39924684901797,185.3514146102719,80250500
2016-09-20,184.7367706298828,185.7495233485982,184.70215236266117,185.59372133404406,69665300
2016-09-21,186.81423950195312,186.9960085347166,184.75410241037378,185.446586687278,110284400
2016-09-22,187.991455078125,188.29442109205408,187.58463424827804,187.83565304218868,76678700
2016-09-23,186.96142578125,187.7318112185446,186.866209009987,187.59331169524543,73630900
2016-09-26,185.4465789794922,186.30351651440932,185.24748100783157,186.1217474892008,89827300
2016-09-27,186.59783935546875,186.69304290079057,184.9099047997049,185.28212054758419,78494800
2016-09-28,187.5240478515625,187.67986310558356,185.85344205435965,186.82291222856895,87411000
2016-09-29,185.82742309570312,187.72309350815016,185.27343836764882,187.31625952885614,128070600
2016-09-30,187.22970581054688,187.93949254661385,186.4160378582465,186.66705661406542,117202900
2016-10-03,186.77960205078125,187.00465382016176,186.13905180372174,186.81423352794044,83512100
2016-10-04,185.82742309570312,187.11717477559665,185.23016883592467,186.89212302008758,119948100
2016-10-05,186.64976501464844,187.0825660181917,186.39008177091478,186.4593315164463,72816000
2016-10-06,186.77960205078125,187.00465382016176,185.87938176522061,186.42470205411158,62927400
2016-10-07,186.13902282714844,187.2296896512216,185.4032691525336,187.05657191649084,89788300
2016-10-10,187.10853576660156,187.57595504574832,186.9613850082028,187.10853576660156,51855000
2016-10-11,184.74542236328125,186.744974011396,184.0096686126241,186.67572426873923,130367400
